movie_title,kind,number_of_rating,rating_score,classification,release_year,duration,country,genre,director,cast
Thầy bắt hồn,Phim lẻ,4000,8.5,T16,2017,80,Trung Quốc đại lục,"Bí Ẩn, Tình Tiết, Tình Bạn",Luo Le,"Qi Le, Yi Cheng, Qin Chu Ming, Song Jin Yang"
Bích Huyết Đan Sa,Phim lẻ,1000,7.4,T13,2019,92,Trung Quốc đại lục,"Võ Thuật, Lãng Mạng, Cổ Trang",Si Xiao Dong,"Zhang Jia Ding, Liu Zhang De, Sophia, liuzi, Cheng Qian"
Hắc Xã Hội,Phim lẻ,10000,9.1,T13,2005,100,Hồng Kông,"Tội Phạm, Tình Tiết, Kinh Dị, Xã Hội Đen",Johnny To,"Tony Ka Fai Leung, Louis Koo, Nick Cheung, Trương Triệu Huy"
Học viện đặc công siêu năng,Phim lẻ,16000,8.4,T13,2017,65,Trung Quốc đại lục,"Hành Động, Khoa Học Viễn Tưởng, Phim Hài, Võ hiệp, Tình Bạn, Siêu Nhiên",Su Ming,"Yang Hao Yu, Bốc Quan Kim"
Carry On Pickpocket,Phim lẻ,3000,9.4,T16,1982,100,Trung Quốc đại lục,"Hồng Kông, Hành Động, Phim Hài, Tình Bạn",Hồng Kim Bảo,"Hồng Kim Bảo, Liu Ke Xuan, Frankie"
Ngũ hổ liện minh của Phong vân anh hùng,Phim lẻ,2000,8.3,T16,2017,84,Trung Quốc đại lục,"Hành Động, Phim Hài",Mai Yu Shu,"Wen Chao, Zhu Li An"
Thuật Ngũ Hành,Phim lẻ,8000,8.5,T13,2019,72,Trung Quốc đại lục,"Hành Động, Viễn Tưởng",Liu Xuan Di,"Lin Feng Ye, Billy Lau,Lau Nam Kwong, Fu He An Qi"
Long Hổ Sơn Trương Thiên Sư: Kỳ Lân,Phim lẻ,50000,8.7,T13,2020,75,Trung Quốc đại lục,"Tình Tiết, Viễn Tưởng, Võ hiệp, Cổ Trang, Siêu Nhiên",Wu Ying Xiang,"Phàn Thiếu Hoàng, Zhang Dong, Li Lu Bing, Su Mao, Wang Hui Lai"
Kinh Hồn Miệng Hổ,Phim lẻ,1000,8.8,T13,2019,78,Trung Quốc đại lục,"Hành Động, Tình Tiết, Tình Bạn",Wan Feng,Crystal
Cửu Hà Long Xà,Phim lẻ,36000,8.7,T13,2020,83,Trung Quốc đại lục,"Bí Ẩn, Viễn Tưởng",Dai Yi Lin,"Bàng Ngỗ Mỗ, Zheng Tuo Jiang, Dai An Na"
Đạo sư Zhang,Phim lẻ,2000,6.7,T16,2019,70,Trung Quốc đại lục,"Võ Thuật, Hư Cấu, Hành Động, Viễn Tưởng, Võ hiệp, Cổ Trang",A Da Se Xia,"Dai An Na, Ding Dang"
树上有个好地方,Phim lẻ,2000,8.4,T13,2019,96,Trung Quốc đại lục,"Phim Hài, Tình Tiết, Tình Bạn, Thanh Xuân, Gia Đình",Lei Zhang,"Du Xu Guang, Liu Pan, Zhang Xin Feng"
"Good Times, Bed Times",Phim lẻ,1000,9.3,T16,2003,105,Trung Quốc đại lục,"Hồng Kông, Lãng Mạng, Phim Hài, Hôn Nhân","Patrick Leung, Chen Qing Jia","Lưu Thanh Vân, Louis Koo, Sammi cheng, Charlene Choi, Sandra Ng Kwan Yue, Niki Chow, Pinky Cheung, Philip Chan, Suet Lam, Tats Lau, lik-chi lee"
Trở lại hư không,Phim lẻ,2000,8.3,T16,2019,101,Trung Quốc đại lục,"Võ Thuật, Hành Động, Tình Tiết, Trả Thù",Yang Dong Liang,"Benyu Zhang, He Cong Rui"
Siêu Vệ Sĩ Của Hoa khôi: Dị Thế Doanh Độ,Phim lẻ,2000,8,T13,2019,72,Trung Quốc đại lục,"Lãng Mạng, Hành Động, Viễn Tưởng, Cổ Trang",Yu Min,"Huang Yi Long, Zhao Yu Jing, Benny, Hàn Đống, Zhao Rui Han, Shi Yao Zhong"
"Yes, Madam!",Phim lẻ,4000,9.3,T13,1985,93,Trung Quốc đại lục,"Hành Động, Phim Hài",Corey Yuen,"Michelle Yeoh, Luo Fu Luo"
Zu: Warriors From The Magic Mountain,Phim lẻ,2000,8.7,T16,1983,98,Trung Quốc đại lục,"Hành Động, Phim Hài, Tình Tiết","Tsui Hark,Hark Tsui","Nguyên Bưu, Adam Cheng, Brigittelin, Damian,Sung Ren Liu, Hoi Mang,Harrison,Meng Hoi,Man Hei, Moon Lee"
Cuộc Chiến Kẻ Lang Thang,Phim lẻ,3000,9.4,T13,1979,104,Trung Quốc đại lục,"Hồng Kông, Hành Động, Phim Hài, Võ hiệp, Tình Bạn, Gia Đình",Hồng Kim Bảo,"Nguyên Bưu, Liu Jia Rong, Hồng Kim Bảo, Bryan Leung, Billy Chan, Johnny Chen, Chong Fa, Lam Ching-ying, Hoi Sang Lee, Karl Maka, Mars,Wing-Fat Cheung"
Honesty,Phim lẻ,1000,9.3,T16,2003,102,Trung Quốc đại lục,"Lãng Mạng, Phim Hài, Tình Tiết, Tình Bạn, Hôn Nhân",WangJing,"Richie Jen,Xian Qi Ren (本名）,Xiao Chi (昵称),Xiao Qi (昵称), Cecilia Cheung, San-san Lee, Pinky Cheung, Kot Eric, Hawick Lau, Li Feng, Sammy Leung, Ruan Xiao Yi, Tian-lin Wang, Raymond Ho-Yin Wong, Johnson"
Tour triều đại nhà Đường (Nửa đầu),Phim lẻ,7000,8.4,P,2019,70,Trung Quốc đại lục,"Bí Ẩn, Hành Động, Tình Tiết, Viễn Tưởng, Cổ Trang, Trả Thù",Zheng Kai Jun,"Qiang Yu, Zhang Jie"
Tình yêu và Ghét trong Cung điện,Phim lẻ,3000,7.9,T16,2018,94,Trung Quốc đại lục,"Bí Ẩn, Lãng Mạng, Hành Động, Cổ Trang, Trả Thù",Xu Fei,Denny Huang
Fat Choi Spirit,Phim lẻ,4000,9.6,T13,2002,97,Trung Quốc đại lục,"Hồng Kông, Lãng Mạng, Phim Hài, Tình Bạn, Gia Đình","Ka-Fai Wai, Johnny To","Andy Lau, Gigi Leung, Louis Koo, Lưu Thanh Vân, Tian-lin Wang, Tin Sang Lung, Bonnie Wong Man-Wai, Cherrie Ying, Angela"
越域重生,Phim lẻ,3000,9.3,T13,2019,89,Trung Quốc đại lục,"Hồng Kông, Bí Ẩn, Hành Động, Tình Tiết, Xã Hội Đen",Bobby Roth,"Lâm Vũ Thần, Chu Châu, Robert Knepper, Robert Patrick, Jodi Lyn O'Keefe, Amaury Nolasco, Rockmond Dunbar"
Hoa Điền Hỷ Sự,Phim lẻ,2000,9.6,T13,1993,85,Hồng Kông,"Lãng Mạng, Phim Hài, Hôn Nhân",Clifton Ko,"Leslie Cheung, Rosamund Kwan, Samuel Hui, Teresa Mo, Ricky Hui, Sandra Ng Kwan Yue, Raymond Wong, Ng Man Tat,Uncle Tat, James J.S.Wong"
Người phụ nữ hoang dã,Phim lẻ,2000,8.4,T16,2019,64,Trung Quốc đại lục,"Lãng Mạng, Kinh Dị, Phiêu Lưu, Chủ Đề Thực Tế",Ya Li,"Hao Ming Xue, Jin Zi Yan"
Đột Kích Seoul,Phim lẻ,7000,9,T13,2005,98,Trung Quốc đại lục,"Hành Động, Phim Hài, Hình Sự, Tình Tiết, Tình Bạn",Jingle Ma,"Tony Chiu-Wai Leung, Fanny Shu,Hsu Chi,Shu Kei, Richie Jen,Xian Qi Ren (本名）,Xiao Chi (昵称),Xiao Qi (昵称), Zheng Zhen, VICKIE.ZHAO, meme, Ji-Yeon Park, Lee Jung Jin, Lai Hu Zao Fei, Matthew Tang Hon Keung , Sasha Hou, Jin Liu Shi"
Operation Scorpio,Phim lẻ,3000,9,T16,1992,100,Trung Quốc đại lục,"Hồng Kông, Hành Động, Phim Hài, Võ hiệp",David Lai,"Chin Ka Lok, Liu Jia Liang, May Cheung，Law Mei Mei, Jung Yuen, Fung Woo"
Võ Tăng Hàng Ma,Phim lẻ,43000,8.6,T13,2018,84,Trung Quốc đại lục,"Hành Động, Viễn Tưởng, Kinh Dị, Phiêu Lưu, Võ hiệp",Lu Yun Fei,"Li Xin Ze, Chen Yi Ming, Zhang Jia Lin, Ji Chong, Bai Jing, Li Zhuo Lin"
The Way of the Dragon,Phim lẻ,14000,9.5,T16,1972,99,Hồng Kông,"Tội Phạm, Hành Động, Phim Hài, Tình Tiết, Kinh Dị, Võ hiệp",Bruce Lee,"Bruce Lee, Nora Miao, Paul Ngai, Huang Zong Xun, In-Sik Whang, Jin Di, Xiao Qi Lin, Nguyên Bưu"
Ngày tận thế của tình yêu,Phim lẻ,2000,7.9,T16,2018,95,Trung Quốc đại lục,"Lãng Mạng, Tình Tiết, Tình Bạn, Chủ Đề Thực Tế",Li Zhe,"Yang Qing, Juan Zi, Yu Gen Yi, Li Hai Dong, Shawn, Li Zhe, Ye Zi Tang, Zhang Hong Shuang, Wang Yi Ling"
Trấn Long Môn,Phim lẻ,1000,8.7,T13,2023,82,Trung Quốc đại lục,"Bí Ẩn, Lãng Mạng, Phim Hài, Cổ Trang",Han Zhao,"Yi Long, Fang Yan, Qi Yan, Chen Jia Nan, Han Zhao, Cheng Ye, Qi Chang Cao, Wang Shuang Bao, Wang Xing Yi, Zhang Li"
Swordsman,Phim lẻ,6000,9.4,T16,1990,118,Trung Quốc đại lục,"Hồng Kông, Võ Thuật","Siu-Tung Ching，Tony Ching, King Hu, Jin Yang Hua, Tsui Hark,Hark Tsui, Raymond, Ann Hui","Samuel Hui, Sharla Cheung, Cecilia Yip, Jacky Cheung, Fanny Yuen"
Love Is Love,Phim lẻ,5000,9.1,K,1990,96,Trung Quốc đại lục,"Hồng Kông, Lãng Mạng, Phim Hài, Tình Bạn",Tommy Leung,"Châu Tinh Trì, Sandra Ng Kwan Yue, Kwan,Shooky, Fui-On Shing, Guan Pei Lin"
Đêm khuya ở tầng 18,Phim lẻ,6000,8.6,T18,2017,81,Trung Quốc đại lục,"Kinh Dị, Tình Bạn",Wang Yong,"Duan Ran, Wang Yong"
All About Ah Long,Phim lẻ,3000,9.7,T13,1989,99,Trung Quốc đại lục,"Hồng Kông, Lãng Mạng, Tình Tiết, Gia Đình, Trả Thù",Johnny To,"Yun-Fat Chow, Sylvia Chang, Kwan Yuen Wong"
Trò chơi người chết sống,Phim lẻ,1000,8,T18,2017,63,Trung Quốc đại lục,"Bí Ẩn, Kinh Dị, Phiêu Lưu",Li Yue,"Wang Ke Ru, Zhang Zhi Xiang"
Long Hổ Phong Vân,Phim lẻ,6000,8.3,T16,1987,105,Trung Quốc đại lục,"Hồng Kông, Tội Phạm, Hành Động, Hình Sự, Tình Tiết, Kinh Dị",Ringo Lam,"Yun-Fat Chow, DannyLee, Sun Yue, CarrieNg, Roy Cheung, Maria Cordero, Elvis Tsui"
Bão Tuyết,Phim lẻ,14000,7,T13,2019,111,Trung Quốc đại lục,"Bí Ẩn, Tội Phạm, Hành Động, Hình Sự, Tình Tiết, Phiêu Lưu",Cui Si Wei,"Zhang Zhen, Nghê Ni, Liêu Phàm, Jue Huang, Hua Liu"
100 Ways To Murder Your Wife,Phim lẻ,2000,9,K,1986,95,Trung Quốc đại lục,"Hồng Kông, Phim Hài, Tình Tiết, Hôn Nhân","Kenny Bee,Jan To Chung,Chun-to Chung,Chun To Chung","Kenny Bee,Jan To Chung,Chun-to Chung,Chun To Chung, Yun-Fat Chow, Joey Wang, Anita Mui"
Biệt đội trộm cắp,Phim lẻ,23000,9.1,T16,2016,96,Trung Quốc đại lục,"Tội Phạm, Hành Động, Hình Sự, Tình Tiết",Tank,"Jim, Jia Zheng Yu"
Phòng Khám Y Khoa Cho Quái Vật,Phim hoạt hình,2700,9.2,T13,2020,12,Nhật Bản,Tiếng Nhật,,
Học Viện Anh Hùng Phần 3,Phim hoạt hình,18200,9.4,T13,2018,25,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Trường Học, Truyện Tranh Chuyển Thể",,
Dòng dõi thần minh Kì 2,Phim hoạt hình,8000,9,T13,2017,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu",,
Chiến Cơ Cảnh Giới 2,Phim hoạt hình,28000,9.6,T13,2022,12,Nhật Bản,"Thiếu niên, Phiêu Lưu, Nguyên bản",,
Given Khơi Dậy Đam Mê,Phim hoạt hình,6800,9.6,T18,2019,11,Nhật Bản,Tiếng Nhật,,
No Choice But to Betray the Earth,Phim hoạt hình,5000,8.6,T13,2021,72,Trung Quốc đại lục,"Tiếng Phổ Thông, Hài Hước, Hằng Ngày",,
Vạn Cổ Tiên Khung,Phim hoạt hình,23000,8.6,T13,2017,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết, Phiêu Lưu",,
Thanh Gươm Diệt Quỷ,Phim hoạt hình,41000,9.4,T13,2019,26,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu",,
Sabikui Bisco: Thành Phố Đang Rỉ Sét,Phim hoạt hình,1200,9.6,T16,2022,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Nhiệt Huyết, Cảm Hứng, Tiểu thuyết ngắn cải biên",,
Dr.STONE Season 3,Phim hoạt hình,2700,9.9,T13,2023,22,Nhật Bản,"Thiếu niên, Tiếng Nhật, Nhiệt Huyết, Phiêu Lưu, Khoa Học Viễn Tưởng, Truyện Tranh Chuyển Thể",,
【Lồng Tiếng】Sabikui Bisco: Thành Phố Đang Rỉ Sét,Phim hoạt hình,3000,9.6,T13,2022,12,Nhật Bản,"Nhiệt Huyết, Cảm Hứng",,
Tôi Đã Bị Người Đàn Ông Muốn Được Ôm Nhất Uy Hiếp,Phim hoạt hình,8600,9.4,T18,2018,13,Nhật Bản,"Tiếng Nhật, Thần Tượng, Tình Yêu",,
Tôi Đã Chuyển Sinh Thành Slime 2,Phim hoạt hình,62300,9.4,T13,2021,24,Nhật Bản,"Thiếu niên, Tiếng Nhật, Nhiệt Huyết, Phiêu Lưu, Thế Giới Khác, Tiểu thuyết ngắn cải biên",,
GIBIATE,Phim hoạt hình,1700,8.8,T13,2020,12,Nhật Bản,Tiếng Nhật,,
Tiểu Đầu Bếp Cung Đình (Tiếng Trung),Phim hoạt hình,24000,9.3,T13,2019,12,Nhật Bản,"Tiếng Nhật, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu, Truyện Tranh Chuyển Thể",,
Vạn Giới Chí Tôn,Phim hoạt hình,18000,9.6,T13,2022,100,Trung Quốc đại lục,"Thiếu niên, Hư Cấu, Phiêu Lưu, Nguyên bản",,
Đại Chúa Tể,Phim hoạt hình,4600,9.6,T13,2023,42,Trung Quốc đại lục,"Thiếu niên, Tiếng Phổ Thông, Viễn Tưởng, Nhiệt Huyết, Phiêu Lưu",,
Làm Lại Cuộc Đời Của Chúng Ta,Phim hoạt hình,5800,9.6,T13,2021,13,Nhật Bản,"Tiếng Nhật, Trường Học, Cảm Hứng, Tình Yêu, Tiểu thuyết ngắn cải biên",,
Hắc Quản Gia - Phần 1,Phim hoạt hình,5000,9.7,T16,2008,24,Nhật Bản,"Viễn Tưởng, Truyện Tranh Chuyển Thể",,
Nhất Thế Độc Tôn,Phim hoạt hình,8000,9.2,T13,2023,45,Trung Quốc đại lục,"Thiếu niên, Nhiệt Huyết, Hư Cấu, Phiêu Lưu",,
Kaguya-sama: Cuộc Chiến Tỏ Tình (Phần 2),Phim hoạt hình,4300,9.6,T13,2020,12,Nhật Bản,"Tiếng Nhật, Trường Học, Hài Hước, Tình Yêu, Hằng Ngày",,
Âm Thanh Hồ Ly,Phim hoạt hình,13000,9,T13,2018,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Thần Tượng, Trường Học, Hài Hước",,
Đao Kiếm Thần Vực,Phim hoạt hình,24100,9.4,T13,2012,25,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Phiêu Lưu, Truyện Tranh Chuyển Thể",,
Tiểu Xá Đắc,Phim hoạt hình,75000,9.1,T13,2020,15,Trung Quốc đại lục,"Thiếu niên, Tiếng Phổ Thông, Viễn Tưởng, Nhiệt Huyết, Hư Cấu, Phiêu Lưu",,
Thổ Thần Tập Sự Phần 2,Phim hoạt hình,4100,9.8,T13,2015,12,Nhật Bản,"Tiếng Nhật, Viễn Tưởng, Tình Yêu, Truyện Tranh Chuyển Thể",,
Thú Thiên Phục Ma Lục,Phim hoạt hình,2000,8.9,T13,2023,16,Trung Quốc đại lục,"Thiếu niên, Nhiệt Huyết, Hư Cấu, Phiêu Lưu, Truyện Tranh Chuyển Thể",,
Thế Thuyết Tâm Ngữ Phần 1,Phim hoạt hình,12000,8.9,T13,2018,10,Trung Quốc đại lục,"Tiếng Phổ Thông, Thần Tượng, Truyện Tranh Chuyển Thể",,
Attack On Titan Season 4 (Final Season - Phần Cuối),Phim hoạt hình,160700,9.3,T18,2020,30,Nhật Bản,"Thiếu niên, Tiếng Nhật, Nhiệt Huyết, Phiêu Lưu, Truyện Tranh Chuyển Thể",,
Chúa Tể Học Đường,Phim hoạt hình,9800,9.4,T13,2020,13,Nhật Bản,"Tiếng Nhật, Nhiệt Huyết",,
Ngạ Quỷ Vùng Tokyo,Phim hoạt hình,3800,9.6,T13,2014,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Nhiệt Huyết, Thanh Xuân, Truyện Tranh Chuyển Thể",,
邪王追妻2：一世倾城,Phim hoạt hình,1000,9.7,T13,2020,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Hài Hước, Tình Yêu, Hằng Ngày, Tiểu thuyết ngắn cải biên",,
Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm,Phim hoạt hình,4400,9.4,T13,2016,13,Nhật Bản,"Tiếng Nhật, Trường Học, Tình Yêu",,
BUILD-DIVIDE -#000000- CODE BLACK,Phim hoạt hình,2100,9.5,T13,2021,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Siêu năng lực, Viễn Tưởng, Nguyên bản",,
Thiếu Niên Ca Hành,Phim hoạt hình,85000,9.4,P,2018,26,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết, Phiêu Lưu",,
Tháng Tư Là Lời Nói Dối Của Em,Phim hoạt hình,4400,9.7,T13,2014,22,Nhật Bản,"Tiếng Nhật, Chữa Bênh, Tình Yêu, Truyện Tranh Chuyển Thể",,
Chiến Đội Vô Địch,Phim hoạt hình,20000,9.1,T13,2020,40,Trung Quốc đại lục,Tiếng Anh,,
"Mặt Trăng, Raika Và Công Chúa Ma Cà Rồng",Phim hoạt hình,2100,9.6,T13,2021,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Tình Yêu, Tiểu thuyết ngắn cải biên",,
【Lồng Tiếng】Thanh Gươm Diệt Quỷ: Phố Đèn Đỏ (Kỹ Viện Trấn),Phim hoạt hình,23000,9.7,T13,2021,18,Nhật Bản,"Tiếng Việt, Viễn Tưởng, Nhiệt Huyết, Phiêu Lưu",,
THE TALES OF WONDER KEEPERS,Phim hoạt hình,20000,9.1,K,2021,26,Trung Quốc đại lục,"Tiếng Anh, Phiêu Lưu",,
Vương Bài Ngự Sử Tổng Tập Thiên,Phim hoạt hình,4000,8.8,T18,2014,1,Trung Quốc đại lục,"Tiếng Phổ Thông, Thanh Xuân, Hài Hước, Tình Yêu, Phiêu Lưu",,
Vũ Trụ Tinh Thần,Phim hoạt hình,1000,9.3,T13,2011,52,Trung Quốc đại lục,"Nhiệt Huyết, Thanh Xuân, Tình Yêu, Phiêu Lưu, Khoa Học Viễn Tưởng",,
Miền Đất Hứa Phần 1,Phim hoạt hình,13700,9.2,T13,2019,12,Nhật Bản,"Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Phiêu Lưu",,
SONNY BOY,Phim hoạt hình,1400,9.4,T13,2021,12,Nhật Bản,"Tiếng Nhật, Siêu năng lực, Viễn Tưởng, Thế Giới Khác",,
Vạn Cổ Tiên Khung Phần 3,Phim hoạt hình,7000,9.2,T13,2019,13,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết",,
Cells at Work!!,Phim hoạt hình,3900,9.4,T13,2021,8,Nhật Bản,"Tiếng Nhật, Nhiệt Huyết, Hài Hước, Hằng Ngày, Truyện Tranh Chuyển Thể",,
Hắc Quản Gia – Phần 2,Phim hoạt hình,1900,9.7,T18,2010,18,Nhật Bản,"Tiếng Nhật, Viễn Tưởng, Truyện Tranh Chuyển Thể",,
Linh Vực,Phim hoạt hình,53000,8.7,T13,2018,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết, Phiêu Lưu",,
Nghe Bảo Cô Định Tán Bố Con Tôi Mùa 3,Phim hoạt hình,21000,9.7,T13,2020,20,Trung Quốc đại lục,"Tiếng Phổ Thông, Hài Hước, Tình Yêu, Truyện Tranh Chuyển Thể",,
Thanh gươm Diệt quỷ: Phần Làng rèn kiếm,Phim hoạt hình,9000,9.7,T13,2023,11,Nhật Bản,"Thiếu niên, Tiếng Việt, Nhiệt Huyết, Phiêu Lưu, Truyện Tranh Chuyển Thể",,
Beyond the Ocean 3,Phim hoạt hình,23000,9.3,T13,2019,12,Trung Quốc đại lục,Tiếng Phổ Thông,,
Học Viện Anh Hùng Phần 2,Phim hoạt hình,19100,9.4,T13,2017,25,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Trường Học, Truyện Tranh Chuyển Thể",,
The Legend Of Nezha,Phim hoạt hình,7000,8.8,T13,2003,52,Trung Quốc đại lục,"Tiếng Anh, Viễn Tưởng, Cảm Hứng, Phiêu Lưu",,
Kiếm Vương Triều Kì 2,Phim hoạt hình,6000,8.6,P,2017,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết, Phiêu Lưu",,
Kiếm Vương Triều,Phim hoạt hình,23000,8.5,T13,2017,12,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu",,
Người Hùng Của Tôi,Phim hoạt hình,3200,9.6,T18,2017,12,Nhật Bản,"Tiếng Nhật, Tình Yêu, Hằng Ngày",,
弦色清音 动态漫画 第2季 命运乐章,Phim hoạt hình,3000,8.6,T18,2019,13,Trung Quốc đại lục,"Tiếng Phổ Thông, Thần Tượng, Trường Học, Cảm Hứng, Tình Yêu, Hằng Ngày",,
Deer Squad Season 2 Part 2,Phim hoạt hình,4000,8.5,T13,2022,20,Trung Quốc đại lục,"Tiếng Anh, Phiêu Lưu",,
【Lồng Tiếng】Hiền Nhân Tự Xưng Đồ Đệ Hiền Giả Ở Thế Giới Khác,Phim hoạt hình,3000,9.9,T13,2022,12,Nhật Bản,"Thiếu niên, Viễn Tưởng, Nhiệt Huyết, Hài Hước, Phiêu Lưu, Dễ Thương",,
FATE Zero,Phim hoạt hình,2400,9.6,T13,2021,25,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Trò Chơi Chuyển Thể",,
Vạn Giới Tiên Tông,Phim hoạt hình,2700,8.7,T13,2018,40,Trung Quốc đại lục,"Tiếng Phổ Thông, Viễn Tưởng, Nhiệt Huyết, Phiêu Lưu",,
A3! Season Autumn & Winter,Phim hoạt hình,99000,9.3,T13,2020,12,Nhật Bản,Tiếng Nhật,,
Thuật Nhà Nước Thiếu Hụt Trỗi Dậy Lại Của Hoàng Tử Thiên Tài,Phim hoạt hình,2100,9.6,T13,2022,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Tình Yêu, Thế Giới Khác, Tiểu thuyết ngắn cải biên",,
Nghe Bảo Cô Định Tán Bố Con Tôi Mùa 1,Phim hoạt hình,8700,8.8,T13,2019,14,Trung Quốc đại lục,"Tiếng Phổ Thông, Chữa Bênh, Tình Yêu",,
Ngày Tôi Trở Thành Một Vị Thần,Phim hoạt hình,8800,9.3,T13,2020,12,Nhật Bản,"Tiếng Nhật, Viễn Tưởng, Phiêu Lưu",,
Sasaki Và Miyano,Phim hoạt hình,2900,9.7,T18,2022,13,Nhật Bản,"Tiếng Nhật, Trường Học, Tình Yêu, Hằng Ngày, Truyện Tranh Chuyển Thể",,
Deer Squad Season 2 Part 1,Phim hoạt hình,5000,9.4,T13,2022,20,Trung Quốc đại lục,"Tiếng Anh, Dễ Thương, Nguyên bản",,
Astral Sutra Seanson 2,Phim hoạt hình,1500,9.4,T13,2022,40,Trung Quốc đại lục,"Thiếu niên, Tiếng Phổ Thông, Nhiệt Huyết, Hư Cấu, Cảm Hứng, Tiểu thuyết ngắn cải biên",,
Hiền Nhân Tự Xưng Đồ Đệ Hiền Giả Ở Thế Giới Khác,Phim hoạt hình,1300,9.4,T13,2022,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Hài Hước, Phiêu Lưu",,
Đế Thiếu Chuyên Sủng Bá Đạo Thê,Phim hoạt hình,2700,8.8,T13,2020,26,Trung Quốc đại lục,"Tiếng Phổ Thông, Hài Hước, Tình Yêu",,
Hiệp Sĩ Đến Từ Vùng Tận Cùng Của Thế Giới,Phim hoạt hình,5100,9.6,T13,2021,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu",,
Cuộc Phiêu Lưu Của Các Con Thú,Phim hoạt hình,2400,9.4,T13,1999,54,Nhật Bản,"Tiếng Nhật, Viễn Tưởng, Phiêu Lưu",,
BUILD-DIVIDE -#FFFFFF- CODE WHITE,Phim hoạt hình,22000,9.6,T13,2022,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Siêu năng lực, Viễn Tưởng, Trò Chơi Chuyển Thể",,
Kaguya-sama: Cuộc Chiến Tỏ Tình (Phần 1),Phim hoạt hình,5700,9.5,T13,2019,12,Nhật Bản,"Tiếng Nhật, Trường Học, Hài Hước, Tình Yêu, Hằng Ngày",,
Bảng Xếp Hạng Quốc Vương : Sự dũng cảm,Phim hoạt hình,53000,9.9,T13,2023,10,Nhật Bản,"Tiếng Nhật, Chữa Bênh, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu, Truyện Tranh Chuyển Thể",,
Slam Dunk,Phim hoạt hình,7000,9.5,T13,1993,101,Nhật Bản,"Thiếu niên, Tiếng Nhật, Nhiệt Huyết, Trường Học, Trò Chơi, Hài Hước",,
Tứ Hải Kình Kỵ (Phần 2),Phim hoạt hình,25000,9.1,T13,2019,24,Trung Quốc đại lục,"Tiếng Phổ Thông, Viễn Tưởng, Nhiệt Huyết, Tình Yêu, Phiêu Lưu, Tiểu thuyết ngắn cải biên",,
Tiểu Đầu Bếp Cung Đình - mùa 2,Phim hoạt hình,88000,9.3,T13,2021,12,Nhật Bản,"Tiếng Nhật, Nhiệt Huyết, Cảm Hứng, Phiêu Lưu",,
Thôn Phệ Vĩnh Hằng,Phim hoạt hình,12000,9.1,T13,2020,30,Trung Quốc đại lục,"Tiếng Phổ Thông, Nhiệt Huyết",,
Tôi Đứng Trên Một Triệu Sinh Mệnh Mùa 2,Phim hoạt hình,3200,9.4,T13,2021,24,Nhật Bản,"Viễn Tưởng, Phiêu Lưu",,
Hồi kí Vanitas,Phim hoạt hình,15800,9.6,T13,2021,24,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Nhiệt Huyết, Truyện Tranh Chuyển Thể",,
Tôi Có Thể Nhìn Thấy Chúng,Phim hoạt hình,13400,9.7,T16,2021,12,Nhật Bản,"Thiếu niên, Tiếng Nhật, Viễn Tưởng, Trường Học, Hài Hước, Truyện Tranh Chuyển Thể",,
